customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchase,payment_method,frequency_of_purchase
810,48,Male,Boots,Footwear,158,South Carolina,M,Violet,Fall,4.9,TRUE,Next Day Air,TRUE,TRUE,30,PayPal,Bi-Weekly
811,52,Male,Scarf,Accessories,76,South Dakota,S,Lavender,Fall,4.9,TRUE,Store Pickup,TRUE,TRUE,32,Debit Card,Bi-Weekly
812,18,Male,Sneakers,Footwear,160,Illinois,M,Green,Winter,2.7,TRUE,Free Shipping,TRUE,TRUE,36,Venmo,Quarterly
813,64,Male,Boots,Footwear,82,Alaska,M,Olive,Summer,3.2,TRUE,Standard,TRUE,TRUE,32,Credit Card,Weekly
814,54,Male,Handbag,Accessories,156,Montana,S,Olive,Summer,2.9,TRUE,Store Pickup,TRUE,TRUE,14,Debit Card,Annually
815,31,Male,Shirt,Clothing,28,Minnesota,M,Pink,Winter,3.8,TRUE,Express,TRUE,TRUE,8,PayPal,Monthly
816,30,Male,Hat,Accessories,32,West Virginia,L,Teal,Spring,3,TRUE,Next Day Air,TRUE,TRUE,27,Venmo,Bi-Weekly
817,26,Male,Sweater,Clothing,144,Illinois,L,Cyan,Summer,3.9,TRUE,Store Pickup,TRUE,TRUE,24,Debit Card,Monthly
818,25,Male,Handbag,Accessories,145,Nevada,S,Gray,Spring,4.7,TRUE,Store Pickup,TRUE,TRUE,30,PayPal,Fortnightly
819,59,Male,Shirt,Clothing,95,Idaho,M,Peach,Winter,4.9,TRUE,Store Pickup,TRUE,TRUE,34,Debit Card,Monthly
820,55,Male,Sunglasses,Accessories,39,Colorado,S,Teal,Winter,4.8,TRUE,Next Day Air,TRUE,TRUE,28,Debit Card,Quarterly
821,56,Male,Sneakers,Footwear,73,Louisiana,M,Turquoise,Spring,2.5,TRUE,2-Day Shipping,TRUE,TRUE,27,Debit Card,Monthly
822,62,Male,Hoodie,Clothing,73,Vermont,M,Green,Spring,3.9,TRUE,Standard,TRUE,TRUE,31,Credit Card,Bi-Weekly
823,35,Male,Shirt,Clothing,101,Mississippi,L,Magenta,Winter,3.4,TRUE,Standard,TRUE,TRUE,23,Bank Transfer,Annually
824,51,Male,Sunglasses,Accessories,142,Georgia,M,Green,Winter,2.5,TRUE,Free Shipping,TRUE,TRUE,11,Credit Card,Quarterly
825,61,Male,Blouse,Clothing,72,Georgia,M,White,Spring,3,TRUE,Store Pickup,TRUE,TRUE,48,Cash,Quarterly
826,27,Male,Belt,Accessories,71,Nebraska,XL,Brown,Fall,3.6,TRUE,Next Day Air,TRUE,TRUE,17,Cash,Monthly
827,54,Male,Dress,Clothing,28,Massachusetts,M,Purple,Winter,3.6,TRUE,Standard,TRUE,TRUE,36,PayPal,Weekly
828,31,Male,Shoes,Footwear,96,Colorado,S,Green,Fall,4.1,TRUE,Free Shipping,TRUE,TRUE,33,Bank Transfer,Fortnightly
829,24,Male,Socks,Clothing,76,Nevada,M,Peach,Fall,3.7,TRUE,2-Day Shipping,TRUE,TRUE,27,PayPal,Bi-Weekly
830,42,Male,Socks,Clothing,50,Idaho,S,Silver,Spring,3.1,TRUE,2-Day Shipping,TRUE,TRUE,14,Credit Card,Fortnightly
831,41,Male,Shorts,Clothing,106,Wyoming,M,Maroon,Fall,4.2,TRUE,Express,TRUE,TRUE,5,Credit Card,Annually
832,66,Male,Gloves,Accessories,134,Washington,M,Red,Summer,4.3,TRUE,Express,TRUE,TRUE,47,Cash,Every 3 Months
833,58,Male,Jacket,Outerwear,48,California,L,Blue,Fall,2.5,TRUE,Express,TRUE,TRUE,28,Cash,Bi-Weekly
834,43,Male,Handbag,Accessories,95,Oklahoma,M,Purple,Fall,3.5,TRUE,Standard,TRUE,TRUE,11,Credit Card,Annually
835,52,Male,Backpack,Accessories,171,Nevada,M,Indigo,Summer,3.1,TRUE,Free Shipping,TRUE,TRUE,18,Credit Card,Weekly
836,35,Male,Boots,Footwear,51,Maryland,L,Indigo,Summer,2.5,TRUE,Next Day Air,TRUE,TRUE,21,Debit Card,Weekly
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,TRUE,Store Pickup,TRUE,TRUE,22,Cash,Bi-Weekly
838,25,Male,Hoodie,Clothing,133,Illinois,L,Brown,Spring,4.9,TRUE,Express,TRUE,TRUE,33,Cash,Every 3 Months
839,33,Male,Coat,Outerwear,150,Kentucky,M,Gray,Spring,4.3,TRUE,Express,TRUE,TRUE,49,Credit Card,Annually
840,48,Male,Shirt,Clothing,76,Illinois,L,Teal,Spring,2.6,TRUE,Free Shipping,TRUE,TRUE,10,Debit Card,Every 3 Months
841,42,Male,Shirt,Clothing,67,Alabama,L,Teal,Summer,4.2,TRUE,2-Day Shipping,TRUE,TRUE,18,PayPal,Weekly
842,55,Male,Sweater,Clothing,27,Texas,M,Beige,Summer,2.6,TRUE,Store Pickup,TRUE,TRUE,28,PayPal,Fortnightly
843,59,Male,Shirt,Clothing,68,Missouri,M,Violet,Spring,3.6,TRUE,Express,TRUE,TRUE,25,PayPal,Weekly
844,65,Male,Hoodie,Clothing,171,Pennsylvania,S,Beige,Summer,3.2,TRUE,Express,TRUE,TRUE,6,PayPal,Weekly
845,59,Male,Sandals,Footwear,71,Missouri,L,Purple,Winter,4.4,TRUE,Express,TRUE,TRUE,44,Venmo,Bi-Weekly
846,31,Male,Belt,Accessories,36,Michigan,XL,Charcoal,Winter,3.7,TRUE,Standard,TRUE,TRUE,30,Venmo,Monthly
847,49,Male,Boots,Footwear,107,Kentucky,M,Pink,Spring,3.7,TRUE,Express,TRUE,TRUE,42,Debit Card,Quarterly
848,53,Male,Hoodie,Clothing,171,New Jersey,L,Blue,Fall,4.1,TRUE,Standard,TRUE,TRUE,30,PayPal,Monthly
849,48,Male,Sandals,Footwear,121,Delaware,M,Lavender,Fall,3.6,TRUE,Store Pickup,TRUE,TRUE,33,Credit Card,Bi-Weekly
850,23,Male,Jeans,Clothing,175,Missouri,S,Charcoal,Spring,4.3,TRUE,Express,TRUE,TRUE,24,PayPal,Quarterly
851,68,Male,Shoes,Footwear,65,Connecticut,L,Turquoise,Winter,2.6,TRUE,Store Pickup,TRUE,TRUE,13,Venmo,Monthly
852,35,Male,Sandals,Footwear,120,Massachusetts,M,Red,Summer,2.9,TRUE,Express,TRUE,TRUE,19,Debit Card,Monthly
853,34,Male,Dress,Clothing,142,Florida,L,Yellow,Spring,4.2,TRUE,Next Day Air,TRUE,TRUE,23,Debit Card,Every 3 Months
854,62,Male,Hat,Accessories,83,Delaware,L,Orange,Winter,4,TRUE,Free Shipping,TRUE,TRUE,35,Cash,Monthly
855,21,Male,Pants,Clothing,160,California,L,Blue,Spring,4.3,TRUE,Free Shipping,TRUE,TRUE,22,Venmo,Monthly
856,70,Male,Socks,Clothing,86,Oregon,L,Gold,Spring,3,TRUE,2-Day Shipping,TRUE,TRUE,14,Credit Card,Quarterly
857,55,Male,Shirt,Clothing,68,Alaska,M,Gold,Summer,3.5,TRUE,Express,TRUE,TRUE,47,Debit Card,Fortnightly
858,43,Male,Shorts,Clothing,38,Missouri,L,Cyan,Fall,3,TRUE,Standard,TRUE,TRUE,50,Debit Card,Every 3 Months
859,19,Male,Jacket,Outerwear,178,Oklahoma,L,Olive,Fall,3.1,TRUE,Free Shipping,TRUE,TRUE,33,PayPal,Weekly
860,47,Male,Hoodie,Clothing,83,Wisconsin,M,Teal,Winter,4,TRUE,Next Day Air,TRUE,TRUE,7,Debit Card,Monthly
861,26,Male,Shoes,Footwear,70,South Carolina,M,Maroon,Spring,4.1,TRUE,Standard,TRUE,TRUE,3,Cash,Monthly
862,46,Male,Skirt,Clothing,25,Virginia,XL,Green,Spring,3.3,TRUE,2-Day Shipping,TRUE,TRUE,35,Credit Card,Every 3 Months
863,19,Male,Coat,Outerwear,205,Arkansas,M,Charcoal,Winter,4.9,TRUE,Standard,TRUE,TRUE,13,PayPal,Fortnightly
864,49,Male,Sneakers,Footwear,104,Vermont,M,Cyan,Summer,3.9,TRUE,Standard,TRUE,TRUE,42,PayPal,Fortnightly
865,51,Male,Jeans,Clothing,53,Kentucky,S,Charcoal,Winter,3.9,TRUE,Next Day Air,TRUE,TRUE,5,PayPal,Annually
866,64,Male,Blouse,Clothing,41,Colorado,L,Charcoal,Winter,4.8,TRUE,Store Pickup,TRUE,TRUE,23,Venmo,Annually
867,67,Male,Sunglasses,Accessories,37,New Mexico,M,Lavender,Summer,2.7,TRUE,Free Shipping,TRUE,TRUE,11,PayPal,Bi-Weekly
868,37,Male,Jacket,Outerwear,82,Colorado,M,Turquoise,Spring,3.1,TRUE,Free Shipping,TRUE,TRUE,23,Bank Transfer,Fortnightly
869,40,Male,Dress,Clothing,102,North Carolina,M,Green,Summer,3.2,TRUE,Next Day Air,TRUE,TRUE,2,Credit Card,Every 3 Months
870,38,Male,Hat,Accessories,26,New Hampshire,M,Silver,Spring,2.7,TRUE,2-Day Shipping,TRUE,TRUE,33,PayPal,Weekly
871,66,Male,Hoodie,Clothing,33,West Virginia,M,Blue,Fall,2.5,TRUE,Standard,TRUE,TRUE,6,Bank Transfer,Bi-Weekly
872,47,Male,Handbag,Accessories,165,Hawaii,M,Charcoal,Spring,2.6,TRUE,Next Day Air,TRUE,TRUE,45,Debit Card,Quarterly
873,56,Male,Jeans,Clothing,51,North Dakota,M,Pink,Spring,2.9,TRUE,Standard,TRUE,TRUE,25,Cash,Quarterly
874,51,Male,Boots,Footwear,83,Mississippi,M,Pink,Summer,4.2,TRUE,Free Shipping,TRUE,TRUE,24,Venmo,Quarterly
875,25,Male,Jacket,Outerwear,103,Maine,M,Magenta,Fall,4.4,TRUE,Free Shipping,TRUE,TRUE,10,Venmo,Every 3 Months
876,37,Male,Sandals,Footwear,149,North Dakota,L,Gray,Summer,4.1,TRUE,Free Shipping,TRUE,TRUE,7,Bank Transfer,Every 3 Months
877,41,Male,Belt,Accessories,45,Nebraska,L,Gray,Summer,3.8,TRUE,2-Day Shipping,TRUE,TRUE,1,Debit Card,Weekly
878,64,Male,Handbag,Accessories,57,Nebraska,M,Orange,Winter,4.9,TRUE,Next Day Air,TRUE,TRUE,45,Venmo,Every 3 Months
879,23,Male,Sunglasses,Accessories,161,Tennessee,S,Black,Summer,4.9,TRUE,Express,TRUE,TRUE,37,Debit Card,Weekly
880,62,Male,Skirt,Clothing,64,Wyoming,S,Lavender,Spring,4.1,TRUE,Free Shipping,TRUE,TRUE,14,PayPal,Quarterly
881,39,Male,Backpack,Accessories,97,Nevada,L,Red,Spring,3.1,TRUE,Express,TRUE,TRUE,25,Debit Card,Monthly
882,52,Male,Sandals,Footwear,154,South Carolina,M,Silver,Summer,2.7,TRUE,Next Day Air,TRUE,TRUE,18,Venmo,Annually
883,50,Male,Boots,Footwear,82,Virginia,M,Cyan,Fall,3.8,TRUE,Next Day Air,TRUE,TRUE,37,Cash,Every 3 Months
884,28,Male,Sneakers,Footwear,144,Pennsylvania,S,Gold,Fall,4.3,TRUE,Free Shipping,TRUE,TRUE,30,Bank Transfer,Monthly
885,67,Male,Skirt,Clothing,110,Hawaii,L,Yellow,Winter,4.1,TRUE,Express,TRUE,TRUE,34,Bank Transfer,Weekly
886,41,Male,Dress,Clothing,175,Ohio,L,Purple,Fall,4.4,TRUE,Free Shipping,TRUE,TRUE,49,Debit Card,Every 3 Months
887,19,Male,Shorts,Clothing,210,Utah,S,Brown,Summer,3.6,TRUE,Express,TRUE,TRUE,48,Bank Transfer,Monthly
888,70,Male,Handbag,Accessories,32,Minnesota,L,Turquoise,Winter,3.3,TRUE,2-Day Shipping,TRUE,TRUE,33,PayPal,Fortnightly
889,49,Male,Scarf,Accessories,169,New Hampshire,S,Gold,Spring,3.6,TRUE,Express,TRUE,TRUE,44,Cash,Annually
890,59,Male,Belt,Accessories,86,Arizona,S,Olive,Fall,2.8,TRUE,Free Shipping,TRUE,TRUE,50,Venmo,Weekly
891,52,Male,Gloves,Accessories,133,New York,S,Purple,Spring,4.3,TRUE,2-Day Shipping,TRUE,TRUE,47,Credit Card,Monthly
892,20,Male,Skirt,Clothing,129,Pennsylvania,S,Lavender,Summer,3.9,TRUE,Store Pickup,TRUE,TRUE,24,PayPal,Every 3 Months
893,31,Male,Shorts,Clothing,133,New Mexico,L,Gray,Summer,2.7,TRUE,Free Shipping,TRUE,TRUE,43,Debit Card,Monthly
894,33,Male,Backpack,Accessories,101,Nebraska,M,Red,Spring,4.7,TRUE,Express,TRUE,TRUE,14,Venmo,Monthly
895,44,Male,Hoodie,Clothing,144,Wyoming,L,Purple,Spring,3.8,TRUE,Free Shipping,TRUE,TRUE,3,Debit Card,Quarterly
896,40,Male,Hat,Accessories,141,Mississippi,XL,Olive,Spring,4.7,TRUE,Next Day Air,TRUE,TRUE,33,Debit Card,Quarterly
897,69,Male,Jewelry,Accessories,45,Arkansas,M,Lavender,Spring,4.7,TRUE,Express,TRUE,TRUE,38,Cash,Fortnightly
898,29,Male,Shirt,Clothing,147,Illinois,M,Gray,Spring,3.4,TRUE,Express,TRUE,TRUE,46,Venmo,Weekly
899,54,Male,Belt,Accessories,45,Nevada,L,Red,Spring,3.5,TRUE,2-Day Shipping,TRUE,TRUE,19,Bank Transfer,Every 3 Months
900,65,Male,Sweater,Clothing,160,Rhode Island,M,Peach,Summer,4,TRUE,Standard,TRUE,TRUE,20,PayPal,Annually
901,54,Male,Hat,Accessories,31,West Virginia,L,Gray,Fall,3.3,TRUE,Free Shipping,TRUE,TRUE,42,Bank Transfer,Quarterly
902,60,Male,Scarf,Accessories,76,Missouri,L,Violet,Summer,4.7,TRUE,2-Day Shipping,TRUE,TRUE,34,Cash,Monthly
903,43,Male,Hat,Accessories,165,Kentucky,M,Beige,Summer,2.8,TRUE,Next Day Air,TRUE,TRUE,5,Cash,Monthly
904,44,Male,Jacket,Outerwear,170,Washington,M,Blue,Winter,3.3,TRUE,Express,TRUE,TRUE,3,PayPal,Quarterly
905,69,Male,T-shirt,Clothing,119,Alaska,L,Magenta,Spring,2.9,TRUE,Free Shipping,TRUE,TRUE,46,PayPal,Every 3 Months
906,46,Male,Dress,Clothing,142,Mississippi,S,Cyan,Spring,2.8,TRUE,Standard,TRUE,TRUE,16,Venmo,Annually
907,41,Male,Pants,Clothing,105,South Carolina,M,Red,Spring,4.2,TRUE,Standard,TRUE,TRUE,21,Debit Card,Bi-Weekly
908,32,Male,Sweater,Clothing,32,Missouri,L,Cyan,Winter,4.4,TRUE,Express,TRUE,TRUE,34,Credit Card,Bi-Weekly
909,26,Male,Sunglasses,Accessories,116,New Jersey,M,Turquoise,Winter,3.6,TRUE,Free Shipping,TRUE,TRUE,9,PayPal,Every 3 Months
910,61,Male,Belt,Accessories,73,Louisiana,L,Silver,Fall,2.7,TRUE,Express,TRUE,TRUE,36,PayPal,Weekly
911,49,Male,Hoodie,Clothing,150,South Carolina,S,Pink,Spring,3.4,TRUE,Express,TRUE,TRUE,22,Credit Card,Monthly
912,53,Male,Pants,Clothing,80,Vermont,M,Black,Winter,2.8,TRUE,2-Day Shipping,TRUE,TRUE,2,Bank Transfer,Quarterly
913,24,Male,Hoodie,Clothing,124,Arkansas,M,Green,Winter,3.4,TRUE,Next Day Air,TRUE,TRUE,32,Bank Transfer,Monthly
914,37,Male,Sneakers,Footwear,124,Utah,M,Yellow,Fall,2.6,TRUE,Next Day Air,TRUE,TRUE,29,Cash,Every 3 Months
915,43,Male,Dress,Clothing,95,Washington,L,Purple,Summer,4.1,TRUE,Standard,TRUE,TRUE,27,Venmo,Every 3 Months
916,31,Male,Dress,Clothing,55,Rhode Island,L,Purple,Winter,2.9,TRUE,Store Pickup,TRUE,TRUE,33,Credit Card,Fortnightly
917,49,Male,Jeans,Clothing,43,Illinois,S,Blue,Spring,2.7,TRUE,Standard,TRUE,TRUE,16,Venmo,Monthly
918,69,Male,Sweater,Clothing,124,Missouri,M,Maroon,Spring,3.7,TRUE,Standard,TRUE,TRUE,11,Bank Transfer,Quarterly
919,65,Male,Shorts,Clothing,133,North Carolina,M,Orange,Spring,4.3,TRUE,2-Day Shipping,TRUE,TRUE,11,Cash,Fortnightly
920,41,Male,Shirt,Clothing,146,Massachusetts,L,Green,Winter,2.6,TRUE,2-Day Shipping,TRUE,TRUE,17,Debit Card,Bi-Weekly
921,37,Male,Belt,Accessories,77,Arkansas,XL,Gold,Summer,4.3,TRUE,Free Shipping,TRUE,TRUE,37,Cash,Weekly
922,70,Male,Coat,Outerwear,51,South Dakota,L,Silver,Summer,4.1,TRUE,Express,TRUE,TRUE,18,PayPal,Weekly
923,63,Male,Sneakers,Footwear,74,Georgia,M,Cyan,Fall,4.2,TRUE,Standard,TRUE,TRUE,13,Credit Card,Monthly
924,55,Male,Shirt,Clothing,96,Arkansas,M,Silver,Spring,4.2,TRUE,2-Day Shipping,TRUE,TRUE,7,PayPal,Weekly
925,52,Male,Socks,Clothing,134,Kansas,XL,Beige,Winter,3.1,TRUE,Standard,TRUE,TRUE,37,Cash,Quarterly
926,22,Male,Jeans,Clothing,159,Arizona,L,Teal,Winter,4.9,TRUE,Express,TRUE,TRUE,8,Cash,Monthly
927,54,Male,Jeans,Clothing,162,Massachusetts,XL,Green,Spring,4.4,TRUE,Express,TRUE,TRUE,11,Cash,Bi-Weekly
928,28,Male,Sneakers,Footwear,74,New Mexico,L,Black,Summer,4.4,TRUE,Standard,TRUE,TRUE,8,Venmo,Bi-Weekly
929,67,Male,Dress,Clothing,44,Arkansas,XL,Yellow,Winter,3.4,TRUE,Store Pickup,TRUE,TRUE,31,Cash,Every 3 Months
930,59,Male,Boots,Footwear,31,Nebraska,M,White,Fall,4.5,TRUE,2-Day Shipping,TRUE,TRUE,26,Debit Card,Fortnightly
931,26,Male,T-shirt,Clothing,51,Hawaii,L,Green,Fall,4.5,TRUE,Store Pickup,TRUE,TRUE,20,Credit Card,Bi-Weekly
932,24,Male,Coat,Outerwear,157,Nebraska,M,Silver,Winter,4.1,TRUE,Standard,TRUE,TRUE,24,Bank Transfer,Fortnightly
933,62,Male,Skirt,Clothing,100,Indiana,L,Blue,Winter,3.2,TRUE,Standard,TRUE,TRUE,45,Debit Card,Bi-Weekly
934,70,Male,Sneakers,Footwear,118,Colorado,M,Magenta,Spring,2.7,TRUE,Store Pickup,TRUE,TRUE,33,Debit Card,Monthly
935,45,Male,Jeans,Clothing,83,Oregon,S,Yellow,Spring,3.7,TRUE,Express,TRUE,TRUE,21,Bank Transfer,Monthly
936,58,Male,Hoodie,Clothing,55,Ohio,L,White,Fall,2.6,TRUE,Store Pickup,TRUE,TRUE,2,Bank Transfer,Fortnightly
937,31,Male,Shoes,Footwear,44,Maine,M,Pink,Summer,2.7,TRUE,Free Shipping,TRUE,TRUE,28,Cash,Weekly
938,32,Male,Shorts,Clothing,44,Iowa,M,Magenta,Summer,2.7,TRUE,Express,TRUE,TRUE,18,Venmo,Quarterly
939,36,Male,Blouse,Clothing,138,Wisconsin,S,Teal,Fall,4.8,TRUE,Free Shipping,TRUE,TRUE,21,Debit Card,Fortnightly
940,25,Male,T-shirt,Clothing,32,New York,L,Indigo,Winter,4.8,TRUE,Next Day Air,TRUE,TRUE,24,Credit Card,Monthly
941,48,Male,Belt,Accessories,104,Colorado,S,Maroon,Spring,2.6,TRUE,Store Pickup,TRUE,TRUE,15,PayPal,Every 3 Months
942,39,Male,Handbag,Accessories,153,Illinois,L,Black,Winter,4.5,TRUE,2-Day Shipping,TRUE,TRUE,38,PayPal,Every 3 Months
943,26,Male,Dress,Clothing,173,Arizona,M,Cyan,Winter,3.2,TRUE,Express,TRUE,TRUE,38,PayPal,Bi-Weekly
944,32,Male,Hat,Accessories,131,Oklahoma,L,Cyan,Winter,3.8,TRUE,Next Day Air,TRUE,TRUE,13,Venmo,Fortnightly
945,54,Male,Belt,Accessories,153,Indiana,S,Gray,Spring,4.8,TRUE,Express,TRUE,TRUE,39,Cash,Bi-Weekly
946,38,Male,Boots,Footwear,61,Minnesota,M,Violet,Summer,4.1,TRUE,Store Pickup,TRUE,TRUE,8,Venmo,Every 3 Months
947,46,Male,Coat,Outerwear,141,Pennsylvania,XL,Blue,Spring,2.8,TRUE,Next Day Air,TRUE,TRUE,4,PayPal,Quarterly
948,57,Male,Blouse,Clothing,91,Indiana,M,Charcoal,Winter,3.9,TRUE,Store Pickup,TRUE,TRUE,6,Cash,Every 3 Months
949,49,Male,Hat,Accessories,67,Alabama,L,Olive,Summer,4.9,TRUE,Express,TRUE,TRUE,11,Venmo,Every 3 Months
950,33,Male,Jeans,Clothing,133,Montana,M,Olive,Summer,3.4,TRUE,Standard,TRUE,TRUE,49,Venmo,Monthly
951,54,Male,Backpack,Accessories,134,New Mexico,XL,Turquoise,Winter,4.1,TRUE,Free Shipping,TRUE,TRUE,30,PayPal,Quarterly
952,47,Male,Dress,Clothing,78,Alaska,M,Cyan,Summer,2.9,TRUE,Express,TRUE,TRUE,34,Bank Transfer,Monthly
953,36,Male,Hat,Accessories,29,Idaho,S,Red,Fall,3.1,TRUE,2-Day Shipping,TRUE,TRUE,28,PayPal,Monthly
954,68,Male,Sunglasses,Accessories,100,Utah,S,Cyan,Spring,3.6,TRUE,2-Day Shipping,TRUE,TRUE,36,Venmo,Quarterly
955,60,Male,Hat,Accessories,76,Louisiana,S,Turquoise,Fall,3.5,TRUE,Standard,TRUE,TRUE,18,Credit Card,Every 3 Months
956,55,Male,Dress,Clothing,44,Mississippi,L,Lavender,Summer,3.4,TRUE,Free Shipping,TRUE,TRUE,4,PayPal,Monthly
957,29,Male,Shirt,Clothing,138,Mississippi,XL,Cyan,Spring,2.9,TRUE,2-Day Shipping,TRUE,TRUE,42,Debit Card,Quarterly
958,38,Male,Scarf,Accessories,56,Indiana,XL,Violet,Spring,4.7,TRUE,Store Pickup,TRUE,TRUE,11,Cash,Quarterly
959,70,Male,Sneakers,Footwear,166,Washington,XL,Beige,Winter,4.4,TRUE,Free Shipping,TRUE,TRUE,31,Credit Card,Bi-Weekly
960,36,Male,Skirt,Clothing,27,Nevada,M,Cyan,Spring,2.6,TRUE,Standard,TRUE,TRUE,12,Cash,Fortnightly
961,18,Male,Jewelry,Accessories,108,Louisiana,XL,Indigo,Spring,4.4,TRUE,Standard,TRUE,TRUE,20,Venmo,Quarterly
962,62,Male,Boots,Footwear,93,Pennsylvania,L,Olive,Fall,3.7,TRUE,Next Day Air,TRUE,TRUE,37,Debit Card,Quarterly
963,29,Male,Sunglasses,Accessories,77,Michigan,L,Green,Spring,4.4,TRUE,Standard,TRUE,TRUE,26,Debit Card,Fortnightly
964,21,Male,Boots,Footwear,117,South Carolina,L,Green,Spring,2.5,TRUE,2-Day Shipping,TRUE,TRUE,14,Credit Card,Weekly
965,42,Male,Sandals,Footwear,98,Arizona,M,Beige,Spring,2.6,TRUE,Next Day Air,TRUE,TRUE,12,Venmo,Bi-Weekly
966,43,Male,Boots,Footwear,95,Delaware,L,Black,Spring,5,TRUE,Store Pickup,TRUE,TRUE,10,Credit Card,Annually
967,58,Male,Dress,Clothing,63,Kentucky,M,Brown,Spring,4.9,TRUE,Express,TRUE,TRUE,19,Cash,Annually
968,27,Male,Hoodie,Clothing,63,Georgia,S,Silver,Summer,3.7,TRUE,Store Pickup,TRUE,TRUE,4,Cash,Weekly
969,57,Male,Shorts,Clothing,92,North Carolina,L,Gray,Summer,3.1,TRUE,Next Day Air,TRUE,TRUE,48,Bank Transfer,Quarterly
970,40,Male,Coat,Outerwear,106,California,S,Pink,Fall,3.2,TRUE,Express,TRUE,TRUE,37,PayPal,Monthly
971,45,Male,Jeans,Clothing,75,California,S,Maroon,Winter,4.4,TRUE,Free Shipping,TRUE,TRUE,4,Cash,Monthly
972,47,Male,Sunglasses,Accessories,133,Indiana,M,Cyan,Summer,4.3,TRUE,Next Day Air,TRUE,TRUE,15,Credit Card,Weekly
973,61,Male,Sneakers,Footwear,52,Colorado,L,Gold,Winter,3,TRUE,Standard,TRUE,TRUE,33,Credit Card,Weekly
974,60,Male,Jacket,Outerwear,88,Colorado,M,Teal,Fall,3.5,TRUE,2-Day Shipping,TRUE,TRUE,30,Bank Transfer,Quarterly
975,69,Male,Skirt,Clothing,84,North Carolina,M,Beige,Spring,3.6,TRUE,2-Day Shipping,TRUE,TRUE,23,Bank Transfer,Monthly
976,58,Male,Sweater,Clothing,99,Washington,M,Olive,Summer,3.8,TRUE,2-Day Shipping,TRUE,TRUE,2,Bank Transfer,Weekly
977,34,Male,T-shirt,Clothing,155,Florida,M,Gray,Fall,3.6,TRUE,Express,TRUE,TRUE,50,Credit Card,Every 3 Months
978,20,Male,Belt,Accessories,126,Washington,M,Black,Spring,4.6,TRUE,Express,TRUE,TRUE,34,Cash,Bi-Weekly
979,56,Male,Gloves,Accessories,39,Colorado,M,Turquoise,Summer,2.5,TRUE,Standard,TRUE,TRUE,33,Credit Card,Weekly
980,64,Male,Hat,Accessories,76,New Hampshire,S,Brown,Fall,3.5,TRUE,Store Pickup,TRUE,TRUE,34,Debit Card,Monthly
981,56,Male,Boots,Footwear,40,Maryland,S,Magenta,Spring,4,TRUE,Free Shipping,TRUE,TRUE,39,PayPal,Every 3 Months
982,27,Male,Belt,Accessories,96,Maryland,M,Silver,Spring,3.5,TRUE,Next Day Air,TRUE,TRUE,47,Credit Card,Quarterly
983,35,Male,Coat,Outerwear,114,Texas,S,Red,Summer,3.2,TRUE,Standard,TRUE,TRUE,37,PayPal,Monthly
984,24,Male,Hat,Accessories,180,New Mexico,L,Indigo,Winter,3.5,TRUE,Free Shipping,TRUE,TRUE,40,Venmo,Bi-Weekly
985,26,Male,Shoes,Footwear,89,Utah,M,Green,Summer,3.4,TRUE,Free Shipping,TRUE,TRUE,8,Credit Card,Bi-Weekly
986,32,Male,Handbag,Accessories,71,West Virginia,M,Gray,Fall,5,TRUE,Express,TRUE,TRUE,12,Bank Transfer,Annually
987,54,Male,Scarf,Accessories,33,Connecticut,S,Peach,Spring,4.5,TRUE,Store Pickup,TRUE,TRUE,36,Bank Transfer,Monthly
988,62,Male,Handbag,Accessories,49,West Virginia,M,Charcoal,Summer,2.8,TRUE,Express,TRUE,TRUE,48,PayPal,Weekly
989,50,Male,Pants,Clothing,133,Ohio,M,Orange,Winter,4.9,TRUE,2-Day Shipping,TRUE,TRUE,47,PayPal,Fortnightly
990,70,Male,Shoes,Footwear,142,Texas,M,Beige,Spring,3.1,TRUE,Store Pickup,TRUE,TRUE,2,Bank Transfer,Monthly
991,48,Male,Sunglasses,Accessories,138,Washington,S,Yellow,Spring,4.8,TRUE,Store Pickup,TRUE,TRUE,24,Cash,Weekly
992,20,Male,Shorts,Clothing,108,Wisconsin,XL,White,Spring,2.7,TRUE,Standard,TRUE,TRUE,40,Bank Transfer,Bi-Weekly
993,46,Male,Jacket,Outerwear,88,Louisiana,M,Gray,Winter,4.6,TRUE,Express,TRUE,TRUE,50,Debit Card,Weekly
994,51,Male,Sandals,Footwear,59,Iowa,M,Peach,Winter,4.4,TRUE,Store Pickup,TRUE,TRUE,25,Cash,Weekly
995,53,Male,Shoes,Footwear,107,New York,L,Violet,Fall,3.2,TRUE,Express,TRUE,TRUE,20,Debit Card,Monthly
996,44,Male,Jewelry,Accessories,72,Idaho,M,Magenta,Spring,3,TRUE,2-Day Shipping,TRUE,TRUE,10,Venmo,Weekly
997,29,Male,Sandals,Footwear,150,Delaware,L,Maroon,Summer,4.9,TRUE,Standard,TRUE,TRUE,32,Bank Transfer,Quarterly
998,64,Male,Pants,Clothing,61,Kentucky,M,Cyan,Spring,3.6,TRUE,Express,TRUE,TRUE,31,Cash,Fortnightly
